,bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,year,number_of_books
2047,19661,Family Matters,Rohinton Mistry,4.02,037570342X,9.78038E+12,eng,500,19200,785,11/18/2003,Vintage,2003,3
2048,19662,Tales from Firozsha Baag [Jan 01  2002] Mistry  Rohinton,Rohinton Mistry,3.94,571218857,9.78057E+12,eng,250,83,17,1/1/2002,Faber and Faber & Penguin India,2002,3
2049,5212,The Best Way to Play: A Little Bill Book,Bill Cosby/Varnette P. Honeywood/Varnette Honeywood,3.49,590956175,9.78059E+12,eng,40,405,17,9/1/1997,Cartwheel,1997,1
2050,5213,White Oleander,Janet Fitch,3.96,316284955,9.78032E+12,eng,480,3112,210,5/1/2000,Back Bay Books,2000,3
2051,32234,White Oleander,Janet Fitch,3.96,316182540,9.78032E+12,eng,446,301784,6170,9/1/2001,Little  Brown and Company,2001,3
2052,33144,Paint it Black,Janet Fitch,3.48,316182745,9.78032E+12,eng,387,10136,978,9/1/2006,Little Brown and Company,2006,3
2053,5214,Cry  the Beloved Country,Alan Paton,3.9,743262174,9.78074E+12,eng,316,3140,383,11/1/2003,Scribner,2003,3
2054,6150,Cry  the Beloved Country,Alan Paton,3.9,074326195X,9.78074E+12,eng,316,54558,2937,11/25/2003,Scribner,2003,3
2055,12488,Cry  the Beloved Country,Alan Paton,3.9,99766817,9.7801E+12,eng,240,767,85,8/1/2002,Vintage Classics,2002,3
2056,5215,One Hundred Years of Solitude,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,4.07,60740450,9.78006E+12,eng,458,3437,316,1/20/2004,Harper Perennial,2004,7
2057,5217,One Hundred Years of Solitude,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,4.07,1417735988,9.78142E+12,eng,417,90,5,2/1/2006,Turtleback Books,2006,7
2058,7599,One Hundred Years of Solitude,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,4.07,006112009X,9.78006E+12,eng,448,1608,212,5/30/2006,Harper Perennial Modern Classics,2006,7
2059,14240,One Hundred Years of Solitude,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,4.07,60750766,9.78006E+12,eng,560,130,5,2/20/2004,Harper,2004,7
2060,23878,Chronicle of a Death Foretold,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,3.97,140003471X,9.7814E+12,eng,120,69912,2789,10/7/2003,Vintage,2003,7
2061,23887,The Autumn of the Patriarch,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,3.85,60882867,9.78006E+12,eng,255,12336,492,3/14/2006,Harper Perennial Modern Classics,2006,7
2062,28086,One Hundred Years of Solitude,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,4.07,140157514,9.78014E+12,eng,422,640,65,6/11/1972,Penguin Books Ltd,1972,7
2063,5220,The Poisonwood Bible,Barbara Kingsolver,4.06,60930535,9.78006E+12,eng,546,5773,828,10/1/1999,Harper Perennial,1999,6
2064,7244,The Poisonwood Bible,Barbara Kingsolver,4.06,60786507,9.78006E+12,eng,546,613758,19846,7/5/2005,Harper Perennial Modern Classics,2005,6
2065,7246,The Poisonwood Bible,Barbara Kingsolver,4.06,057120175X,9.78057E+12,eng,616,1390,187,1/10/2000,Faber and Faber,2000,6
2066,14248,Small Wonder,Barbara Kingsolver,4.01,60504080,9.78006E+12,eng,264,8965,623,4/15/2003,Harper Perennial,2003,6
2067,14249,Prodigal Summer,Barbara Kingsolver,4.0,60959037,9.78006E+12,eng,444,88241,5652,10/16/2001,Harper Perennial,2001,6
2068,30868,The Bean Trees (Greer Family  #1),Barbara Kingsolver,3.97,812474945,9.78081E+12,eng,232,120383,5290,3/1/1989,Perfection Learning,1989,6
2069,5237,The Crusader: Ronald Reagan and the Fall of Communism,Paul Kengor,4.23,61136905,9.78006E+12,eng,432,179,14,10/17/2006,Harper,2006,1
2070,5240,Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza,4.13,684848236,9.78068E+12,eng,304,1059,35,2/23/1999,Free Press,1999,1
2071,5249,Ethan Frome and Summer,Edith Wharton/Elizabeth Strout,3.86,375757287,9.78038E+12,eng,274,483,54,5/8/2001,Modern Library,2001,1
2072,5261,A Backward Glance,Edith Wharton/Louis Auchincloss,3.76,684847558,9.78068E+12,eng,385,521,77,7/15/1998,Scribner,1998,1
2073,5289,Complete Works of Oscar Wilde,Oscar Wilde/Merlin Holland,4.45,7144350,9.78001E+12,eng,1270,11903,183,8/4/2003,HarperCollins Publishers,2003,1
2074,5294,Oscar Wilde,Richard Ellmann,4.24,394759842,9.78039E+12,eng,736,2695,119,11/5/1988,Vintage,1988,1
2075,5296,An Ideal Husband,Oscar Wilde,4.04,048641423X,9.78049E+12,eng,78,32946,895,2/5/2001,Dover Publications,2001,4
2076,17986,Teleny or the Reverse of the Medal,Oscar Wilde,3.67,1595690360,9.7816E+12,eng,138,985,63,3/7/2006,MONDIAL,2006,4
2077,18314,The Picture of Dorian Gray,Oscar Wilde,4.08,1557424292,9.78156E+12,eng,187,329,21,10/10/2005,Wildside Press,2005,4
2078,18315,The Picture of Dorian Gray,Oscar Wilde,4.08,1420925288,9.78142E+12,eng,124,838,52,1/1/2005,Digireads.com,2005,4
2079,5297,The Picture of Dorian Gray,Oscar Wilde/Jeffrey Eugenides,4.08,375751513,9.78038E+12,eng,272,760717,17179,6/1/2004,Random House: Modern Library,2004,1
2080,5304,De Profundis and Other Writings,Oscar Wilde/Hesketh Pearson,4.21,014043089X,9.78014E+12,eng,252,2298,91,8/26/1976,Penguin Books,1976,1
2081,5305,Sense and Sensuality: Jesus Talks to Oscar Wilde on the Pursuit of Pleasure (Great Conversations),Ravi Zacharias,3.95,1590528603,9.78159E+12,eng,94,545,52,6/1/2006,Multnomah Books,2006,1
2082,5309,The Life and Times of Scrooge McDuck,Don Rosa,4.67,911903968,9.78091E+12,eng,266,2467,149,6/1/2005,Gemstone Publishing,2005,2
2083,5310,The Life and Times of Scrooge McDuck Companion,Don Rosa,4.48,1888472405,9.78189E+12,eng,208,959,22,9/19/2006,Gemstone Publishing,2006,2
2084,5319,A Christmas Story,Jean Shepherd,4.08,767916220,9.78077E+12,eng,144,3187,381,10/28/2003,Broadway Books,2003,1
2085,5322,The Christmas Story,Jane Werner Watson/Eloise Wilkin,4.43,307989135,9.78031E+12,eng,24,1304,32,8/1/2000,Golden Books,2000,1
2086,5327,A Christmas Carol,Charles Dickens/P.J. Lynch,4.05,763631205,9.78076E+12,eng,160,4359,353,9/12/2006,Candlewick Press,2006,1
2087,5330,The Annotated Christmas Carol,Charles Dickens/Michael Patrick Hearn/John Leech,4.05,393051587,9.78039E+12,eng,266,276,46,11/17/2004,W. W. Norton  Company,2004,1
2088,5332,Charles Dickens' A Christmas Carol,Jane Parker Resnick/Christian Birmingham,4.1,762408480,9.78076E+12,eng,56,58,6,10/11/2000,Running Press Kids,2000,1
2089,5337,Little Dorrit,Charles Dickens/Hablot Knight Browne/David Gates,3.99,037575914X,9.78038E+12,eng,1347,291,33,3/12/2002,Modern Library,2002,1
2090,5338,A Christmas Carol and Other Christmas Writings,Charles Dickens/Michael Slater,4.14,140439056,9.78014E+12,eng,288,30393,449,10/30/2003,Penguin Classics,2003,1
2091,5348,The Testament,John Grisham/Jorma-Veikko Sappinen,3.86,440234743,9.78044E+12,eng,535,89014,2361,12/28/1999,Island,1999,1
2092,5358,The Firm,Robin Waterfield/John Grisham,4.01,582418275,9.78058E+12,eng,76,540910,3378,2/15/2000,Addison Wesley Publishing Company,2000,1
2093,5362,The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller,3.99,739342770,9.78074E+12,eng,0,241,9,10/10/2006,Random House Audio,2006,1
2094,5364,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,4.32,385335970,9.78039E+12,eng,743,222140,11121,8/7/2001,Bantam,2001,10
2095,10964,Outlander (Outlander  #1),Diana Gabaldon,4.23,440242940,9.78044E+12,eng,850,673350,34690,7/26/2005,Dell Publishing Company,2005,10
2096,10965,A Breath of Snow and Ashes (Outlander  #6),Diana Gabaldon,4.44,385340397,9.78039E+12,eng,980,105950,3992,8/29/2006,Delta,2006,10
2097,10969,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,4.32,385302312,9.78039E+12,eng,743,1088,118,7/1/1992,Delacorte Press,1992,10
2098,10987,Voyager (Outlander  #3),Diana Gabaldon,4.39,385335997,9.78039E+12,eng,870,198818,8130,8/7/2001,Delta,2001,10
2099,10988,Drums of Autumn (Outlander  #4),Diana Gabaldon,4.35,385335989,9.78039E+12,eng,880,141771,5455,8/7/2001,Delta,2001,10
2100,10989,The Outlandish Companion: Companion to Outlander  Dragonfly in Amber  Voyager  and Drums of Autumn,Diana Gabaldon,4.08,385324138,9.78039E+12,eng,577,11433,478,6/29/1999,Delacorte Press,1999,10
2101,10990,Lord John and the Private Matter (Lord John Grey  #1),Diana Gabaldon,3.7,770429459,9.78077E+12,eng,368,32446,1345,10/4/2005,Seal,2005,10
2102,10992,Cross Stitch (Outlander  #1),Diana Gabaldon,4.23,99911701,9.7801E+12,eng,864,2384,323,3/3/1994,Arrow Books,1994,10
2103,41502,Lord John and the Brotherhood of the Blade  (Lord John Grey  #2),Diana Gabaldon,3.91,385337493,9.78039E+12,eng,494,17271,776,8/28/2007,Delacorte Press,2007,10
2104,5368,Forever Amber,Kathleen Winsor,3.99,141009829,9.78014E+12,eng,972,14409,849,7/25/2002,Penguin,2002,1
2105,5370,Amber Brown Is Green With Envy,Paula Danziger/Tony Ross,3.95,439071712,9.78044E+12,eng,160,834,42,8/1/2004,Scholastic,2004,2
2106,5371,Amber Brown Is Not a Crayon,Paula Danziger/Tony Ross,3.84,142406198,9.78014E+12,eng,96,4787,189,9/7/2006,Puffin Books,2006,2
2107,5372,Amber and Ashes (Dragonlance: The Dark Disciple  #1),Margaret Weis,3.87,786937424,9.78079E+12,eng,336,2637,64,7/1/2005,Wizards of the Coast,2005,3
2108,28524,The Soulforge (Dragonlance: Raistlin Chronicles  #1),Margaret Weis,4.16,786913142,9.78079E+12,eng,408,9080,144,1/1/1999,Wizards of the Coast,1999,3
2109,28536,The Search for Power (Dragonlance: Tales from the War of Souls  #3),Margaret Weis,3.98,786931930,9.78079E+12,eng,335,295,3,5/1/2004,Wizards of the Coast,2004,3
2110,5373,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,747411875,9.78075E+12,eng,509,76,5,11/12/1992,Time Warner Paperbacks,1992,3
2111,18072,The Waste Lands (The Dark Tower #3),Stephen King/Ned Dameron,4.24,451173317,9.78045E+12,eng,590,1013,96,1/1/1993,Signet Book,1993,3
2112,34084,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,670032565,9.78067E+12,eng,422,145740,3382,6/23/2003,Viking Adult,2003,3
2113,5374,The Dragon's Eye (Dragonology Chronicles  #1),Dugald A. Steer/Douglas Carrel,3.82,763628107,9.78076E+12,eng,221,2221,113,11/14/2006,Candlewick Press,2006,1
2114,5375,The Dragon's Eye (Erec Rex  #1),Kaza Kingsley/Melvyn Grant,4.0,978655567,9.78098E+12,eng,341,59,8,10/1/2006,Firelight Press,2006,1
2115,5376,Dragon's Eye (Stonefort  #1),James A. Hetley,3.43,441013724,9.78044E+12,eng,368,133,16,10/31/2006,Ace,2006,1
2116,5396,Dragon's Eye,Christopher Stasheff/William R. Forstchen/Nick DiChario/S.N. Lewitt/Bill Fawcett/Mike Resnick/Mickey Zucker Reichert/S.M. Stirling/Diane Duane/Jody Lynn Nye/Roland J. Green/Teresa Patterson/Judith R. Conly,3.51,671876090,9.78067E+12,eng,279,41,7,7/1/1994,Baen Books,1994,1
2117,5402,"Stand Back  Said the Elephant  ""I'm Going to Sneeze!""",Patricia Thomas/Wallace Tripp,4.39,688093388,9.78069E+12,eng,32,1004,130,4/23/1990,William Morrow & Company  Inc.,1990,1
2118,5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton,4.08,452011469,9.78045E+12,eng,336,2841,224,4/1/1995,Plume Books,1995,1
2119,5413,'Salem's Lot,Stephen King/Jerry N. Uelsmann,4.25,385516487,9.78039E+12,eng,594,84123,571,11/1/2005,Doubleday,2005,1
2120,5414,'Salem's Lot,Stephen King/Ron McLarty,4.02,743536967,9.78074E+12,eng,17,227,54,1/19/2004,Simon & Schuster Audio,2004,3
2121,10575,Stationary Bike,Stephen King/Ron McLarty,3.54,743555619,9.78074E+12,eng,44,3035,167,7/1/2006,Simon & Schuster Audio,2006,3
2122,19135,'Salem's Lot,Stephen King/Ron McLarty,4.02,743536959,9.78074E+12,eng,0,56,5,1/19/2004,Simon & Schuster Audio,2004,3
2123,5427,Orientalism,Edward W. Said,4.08,141187425,9.78014E+12,eng,396,873,77,8/28/2003,Penguin Classics,2003,2
2124,22135,Culture and Imperialism,Edward W. Said,4.15,679750541,9.78068E+12,eng,380,4053,123,5/31/1994,Vintage,1994,2
2125,5439,Interpreter of Maladies,Jhumpa Lahiri,4.15,618101365,9.78062E+12,eng,198,131876,8009,5/22/2000,Houghton Mifflin Harcourt,2000,2
2126,33917,The Namesake,Jhumpa Lahiri,3.99,618485228,9.78062E+12,eng,291,213178,10160,9/1/2004,Mariner Books,2004,2
2127,5442,The Faiths of the Founding Fathers,David L. Holmes,3.89,195300920,9.7802E+12,eng,225,461,66,3/1/2006,Oxford University Press  USA,2006,1
2128,5452,Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares,3.83,553375938,9.78055E+12,eng,338,61435,1290,6/13/2006,Ember,2006,2
2129,5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares,3.81,385729367,9.78039E+12,eng,384,62199,1613,1/9/2007,Delacorte Books,2007,2
2130,5471,Nineteen Eighty-Four,George Orwell/Thomas Pynchon,4.18,452284236,9.78045E+12,eng,339,9910,748,5/6/2003,Plume,2003,1
2131,5472,Animal Farm / 1984,George Orwell/Christopher Hitchens,4.28,151010269,9.78015E+12,eng,400,146659,1625,6/1/2003,Houghton Mifflin Harcourt,2003,2
2132,43394,Orwell in Spain: The Full Text of Homage to Catalonia  with Associated Articles  Reviews and Letters from the Complete Works of George Orwell,George Orwell/Christopher Hitchens,4.14,141185163,9.78014E+12,eng,416,211,16,5/3/2001,Penguin Classics,2001,2
2133,5477,1984,George Orwell/Erich Fromm,4.18,451516753,9.78045E+12,eng,268,1322,121,7/1/1981,Signet Classics,1981,1
2134,5478,Nineteen Eighty-Four,George Orwell,4.18,1421808323,9.78142E+12,eng,387,215,17,7/1/2005,1st World Library,2005,4
2135,9644,Why I Write,George Orwell,4.03,143036351,9.78014E+12,eng,120,6389,541,9/6/2005,Penguin Books,2005,4
2136,9648,Keep the Aspidistra Flying,George Orwell,3.88,141183721,9.78014E+12,eng,277,11970,688,10/26/2000,Penguin Books Ltd,2000,4
2137,30557,Shooting an Elephant,George Orwell,4.12,141187395,9.78014E+12,eng,368,7029,255,6/5/2003,Penguin,2003,4
2138,5479,Brave New World / Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,60776099,9.78006E+12,eng,340,129179,1047,7/5/2005,Harper Perennial Modern Classics,2005,2
2139,5480,Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,60535261,9.78006E+12,eng,340,421,53,6/1/2004,HarperCollins,2004,2
2140,5486,Andrew Carnegie,David Nasaw,3.99,1594201048,9.78159E+12,eng,896,2580,205,10/24/2006,Penguin Press HC  The,2006,1
2141,5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,4.46,375413316,9.78038E+12,eng,1313,3347,245,10/16/2001,Everyman's Library,2001,2
2142,7160,The Beginning and the End,Naguib Mahfouz,4.08,385264585,9.78039E+12,eng,412,363,41,9/20/1989,Anchor Books,1989,2
2143,5490,Children of the Alley,Naguib Mahfouz/Peter Theroux,4.1,385264739,9.78039E+12,eng,464,1192,131,10/18/1996,Anchor,1996,1
2144,5497,Akhenaten: Dweller in Truth,Naguib Mahfouz/Tagreid Abu-Hassabo,3.81,385499094,9.78039E+12,eng,168,1282,139,4/4/2000,Anchor,2000,1
2145,5498,Adrift on the Nile,Naguib Mahfouz/Frances Liardet,3.82,385423330,9.78039E+12,eng,167,411,38,1/1/1994,Anchor Books,1994,1
2146,5499,Midaq Alley,Naguib Mahfouz/Trevor Le Gassick,3.85,385264763,9.78039E+12,eng,286,4815,446,12/1/1991,Anchor Books,1991,1
2147,5502,The Harafish,Naguib Mahfouz/Catherine Cobham/Naguib Mahfouz,4.36,385423357,9.78039E+12,eng,416,590,61,9/17/1997,Anchor Books,1997,1
2148,5503,The Day the Leader Was Killed,Naguib Mahfouz/Surgana/Naguib Mahfouz,3.63,385499221,9.78039E+12,eng,112,809,93,6/6/2000,Anchor,2000,1
2149,5508,Anne Frank Beyond the Diary: A Photographic Remembrance,Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters,4.27,140369260,9.78014E+12,eng,113,24181,242,5/1/1995,Puffin Books,1995,1
2150,5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies/Alison Leslie Gold,4.29,671662341,9.78067E+12,eng,252,55487,669,4/15/1988,Touchstone Books,1988,1
2151,5513,The Diary of Anne Frank,Frances Goodrich/Albert Hackett/Wendy Kesselman,4.06,082221718X,9.78082E+12,eng,70,1320,61,10/1/1998,Dramatists Play Service,1998,1
2152,5514,Anne Frank: Life in Hiding,Johanna Hurwitz/Vera Rosenberry,3.99,380732548,9.78038E+12,eng,64,152,23,12/8/1999,HarperCollins,1999,1
2153,5527,All the King's Men,Robert Penn Warren,4.09,156004801,9.78016E+12,eng,439,47324,1720,9/1/1996,Harcourt Brace,1996,1
2154,5534,Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body,Ian King/Lou Schuler/Frederick Deluvier,3.98,1579547699,9.78158E+12,eng,364,256,13,10/17/2003,Rodale Books,2003,1
2155,5544,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman,4.28,393316041,9.78039E+12,eng,391,106526,3685,4/12/1997,W. W. Norton & Company,1997,6
2156,5548,What Do You Care What Other People Think?,Richard P. Feynman,4.27,393320928,9.78039E+12,eng,256,15700,556,1/11/2001,W.W. Norton & Company,2001,6
2157,5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,4.24,691024170,9.78069E+12,eng,158,13463,320,10/21/1988,Princeton University Press,1988,6
2158,17275,The Very Best of the Feynman Lectures,Richard P. Feynman,4.18,465099009,9.78047E+12,eng,180,123,21,10/4/2005,Basic Books,2005,6
2159,17364,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,4.28,009917331X,9.7801E+12,eng,350,1837,178,12/17/2006,Vintage,2006,6
2160,17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,4.05,465023940,9.78047E+12,eng,144,5907,290,4/6/2005,Basic Books,2005,6
2161,5545,The Feynman Lectures on Physics  3 Vols,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.6,201500647,9.7802E+12,eng,3,78,7,1/1/1989,Addison Wesley Publishing Company,1989,2
2162,17280,The Feynman Lectures on Physics Vol 3,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.63,805390499,9.78081E+12,eng,384,716,15,9/1/2005,Addison Wesley Publishing Company,2005,2
2163,5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard P. Feynman/Michelle Feynman,4.25,738206369,9.78074E+12,eng,512,1874,93,4/5/2005,Basic Books,2005,1
2164,5558,iWoz,Steve Wozniak/Gina Smith,3.87,393061434,9.78039E+12,eng,313,3536,375,9/17/2006,W. W. Norton  Company,2006,1
2165,5571,Cradle to Cradle: Remaking the Way We Make Things,William McDonough/Michael Braungart,4.11,865475873,9.78087E+12,eng,193,9017,820,4/22/2002,North Point Press,2002,1
2166,5575,Cradle and All,James Patterson,3.86,446609404,9.78045E+12,eng,384,27869,869,2/1/2001,Vision,2001,22
2167,7494,Suzanne's Diary for Nicholas,James Patterson,4.17,446611085,9.78045E+12,eng,289,131662,4267,8/1/2003,Vision,2003,22
2168,13128,Cross (Alex Cross  #12),James Patterson,4.0,316159794,9.78032E+12,eng,393,48095,1633,11/13/2006,Little Brown and Company,2006,22
2169,13137,1st to Die (Women's Murder Club  #1),James Patterson,4.08,446696617,9.78045E+12,eng,424,269826,5220,5/20/2005,Grand Central Publishing,2005,22
2170,13138,Season of the Machete,James Patterson,3.25,446600474,9.78045E+12,eng,341,5512,227,4/1/1995,Vision,1995,22
2171,13139,School's Outâ€”Forever (Maximum Ride  #2),James Patterson,4.15,316155594,9.78032E+12,eng,409,103221,2689,5/23/2006,Little  Brown and Company,2006,22
2172,13140,Jack & Jill (Alex Cross  #3),James Patterson,3.96,446692654,9.78045E+12,eng,466,58414,1191,8/1/2003,Grand Central Publishing,2003,22
2173,13141,The Midnight Club,James Patterson,3.82,446606383,9.78045E+12,eng,368,10970,322,6/1/1999,Vision,1999,22
2174,13142,Cat & Mouse (Alex Cross #4),James Patterson,3.98,446692646,9.78045E+12,eng,432,242,15,8/1/2003,Grand Central Publishing,2003,22
2175,13143,Pop Goes the Weasel (Alex Cross  #5),James Patterson,4.0,446608815,9.78045E+12,eng,461,52093,985,10/1/2000,TIme Warner Books,2000,22
2176,13144,Roses Are Red (Alex Cross  #6),James Patterson,4.04,747266999,9.78075E+12,eng,421,220,19,6/25/2001,Headline,2001,22
2177,13145,Along Came a Spider (Alex Cross  #1),James Patterson,4.11,446692638,9.78045E+12,eng,449,369267,4011,8/1/2003,Grand Central Publishing,2003,22
2178,13146,Black Friday,James Patterson,3.68,446609323,9.78045E+12,eng,480,9714,220,4/1/2000,Vision,2000,22
2179,13148,Kiss the Girls (Alex Cross  #2),James Patterson,3.96,446677388,9.78045E+12,eng,481,297211,2943,7/1/2000,Grand Central Publishing,2000,22
2180,13149,The Thomas Berryman Number,James Patterson,2.86,446600458,9.78045E+12,eng,272,4320,307,4/1/1996,Grand Central Publishing,1996,22
2181,13151,London Bridges (Alex Cross  #10),James Patterson,3.94,446613355,9.78045E+12,eng,403,36334,905,10/1/2005,Vision,2005,22
2182,13152,The Angel Experiment (Maximum Ride  #1),James Patterson,4.08,446617792,9.78045E+12,eng,445,187892,7624,5/5/2006,Grand Central Publishing,2006,22
2183,13158,See How They Run,James Patterson,3.84,1568654235,9.78157E+12,eng,320,48,1,7/8/1997,Doubleday Books,1997,22
2184,13162,When the Wind Blows (When the Wind Blows  #1),James Patterson,3.93,446676438,9.78045E+12,eng,416,42701,1337,4/1/2000,Grand Central Publishing,2000,22
2185,33667,Roses Are Red (Alex Cross  #6),James Patterson,4.04,316693251,9.78032E+12,eng,400,795,79,11/20/2000,Little  Brown and Company,2000,22
2186,33671,Virgin,James Patterson,3.86,70488207,9.78007E+12,eng,210,307,28,1/1/1980,McGraw-Hill Companies,1980,22
2187,33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,4.15,316155608,9.78032E+12,eng,405,80643,2270,5/29/2007,Little  Brown and Company,2007,22
2188,5587,Power  Faith  and Fantasy: America in the Middle East 1776 to the Present,Michael B. Oren,3.98,393058263,9.78039E+12,eng,832,1510,216,1/16/2007,W. W. Norton  Company,2007,1
2189,5595,Problems of the Self: Philosophical Papers 1956 1972,Bernard Williams,3.97,521290600,9.78052E+12,eng,276,57,2,3/25/1976,Cambridge University Press,1976,3
